"df_names","df_long","df_lat"
"ปั๊มน้ำมัน พีที บางใหญ่","100.4098855","13.8686671"
"Esso Wattana พระราม 2","100.291601","13.571177"
"Bangchak","100.3675857","13.6008142"
"PTT NGV Service Station","100.3940105","13.656496"
"PTT","100.37025","13.707261"
"สถานีควบคุมก๊าซที่ SB4 BLOCK VALVE STATION SB4","100.4132588","13.6619795"
"Esso","100.3528674","13.7067217"
"PTT NGV Service Station","100.3300452","13.7478475"
"PTT Gas Station","100.3950194","13.9368074"
"ปั๊ม<U+200B>น้ำมันพีทีพุทธมณฑล<U+200B>สาย3","100.3642826","13.7419"
"สถานีบริการ NGV ปตท. ภาวดี กาญจนาภิเษก","100.40666","13.67138"
"Caltex","100.3220394","13.6814582"
"PT gasoline station","100.3802263","13.694546"
"PT Gas Station","100.305212","13.845478"
"PTT NGV Service Station","100.40886","13.8791474"
"เอสโซ่ หจก. สหชัชวาล เซอร์วิส","100.2994985","13.7862363"
"PTT NGV Service Station","100.2853381","13.7857994"
"บริษัท กาญจนาภิเษก ปิโตรเลียม จำกัด","100.4079687","13.905503"
"PTT","100.3194404","13.5847373"
"คาลเท็กซ์ สาขาซี. เอ. เอส. แอสเซท","100.3406924","13.5677677"
"Wiset Ek Chai Service Ltd.,Part.","100.3790054","13.6438867"
"Esso","100.3966221","13.7095304"
"PTT Gas station","100.4057412","13.6721279"
"PTT","100.2611664","13.547268"
"Hong Thong Auto Gas","100.2393135","13.7401348"
"Bangchak petrol station - Sin Pinklao limited.","100.414703","13.78276"
"ปตท.","100.2779735","13.5923521"
"LPG เวิลด์แก๊ส","100.3466092","13.6817817"
"PT Gas Station","100.2535835","13.7085981"
"ปั๊มน้ำมันบางจาก - เอกชัย (2)","100.4137997","13.6679375"
"PTT Petrol Station","100.2210506","13.5362038"
"Gas station","99.8700223","14.458032"
"Gas station","99.8994786","14.4619337"
"Gas station","99.8660538","14.4765558"
"Gas station","99.7141654","14.7545593"
"Gas station","99.8269961","14.4763509"
"Gas station","100.0654709","14.5527579"
"Shell","100.122238","14.480984"
"Gas station","100.0300008","14.6302439"
"Gas station","99.8542196","14.8159487"
"Gas station","99.7786087","14.5860974"
"Gas station","99.7156371","14.5348768"
"Gas station","99.6709646","14.4963915"
"Gas station","99.8203283","14.4919536"
"Gas station","99.7996863","14.8138399"
"Gas station","99.6514928","14.5008463"
"Gas station","99.699998","14.7795215"
"Gas station","99.9778784","14.5839814"
"Gas station","99.7706084","14.7003102"
"Gas station","99.6934508","14.6787012"
"Gas station","99.7041692","14.8134164"
"Gas station","99.7521951","14.84499"
"Gas station","99.7765306","14.6915289"
"Gas station","99.9853068","14.6389669"
"Gas station","99.5974086","14.5237212"
"Gas station","99.7662584","14.5069814"
"Gas station","100.0234335","14.762919"
"Gas station","99.7248275","14.8421903"
"Gas station","99.8300214","14.5848808"
"Gas station","99.855493","14.5212792"
"Gas station","99.7058294","14.4948141"
"Gas station","99.7370176","14.5522944"
"Gas station","99.93534","14.8378327"
"Gas station","100.0103816","14.807951"
"Gas station","99.6647384","14.7858892"
"Gas station","99.7445073","14.7109215"
"Gas station","99.6594301","14.6725314"
"PTT gas station.","100.0721928","14.5500056"
"Gas station","99.7485051","14.6384142"
"Gas station","100.0749755","14.9074433"
"Gas station","99.8876108","14.8187262"
"Gas station","99.8341379","14.3033881"
"Gas station","99.8194739","14.2740998"
"Gas station","99.8070667","14.2908524"
"Gas station","99.8528845","14.2848189"
"Gas station","99.901563","14.3223866"
"Gas station","99.8700223","14.458032"
"Gas station","99.8994786","14.4619337"
"Gas station","99.863713","14.4370242"
"Gas station","99.8420019","14.4465117"
"Gas station","99.8660538","14.4765558"
"Gas station","99.8311166","14.4467191"
"ESSO","99.894076","14.3865748"
"Gas station","99.7141654","14.7545593"
"PTT NGV Service Station","99.8943891","14.3869561"
"Gas station","99.8269961","14.4763509"
"Gas station","99.7739514","14.2691999"
"Gas station","99.8970231","14.406329"
"Gas station","99.8756884","14.4001034"
"Gas station","99.8542196","14.8159487"
"Gas station","99.7786087","14.5860974"
"Gas station","99.8700223","14.458032"
"Gas station","99.8994786","14.4619337"
"Gas station","99.8660538","14.4765558"
"Gas station","99.7141654","14.7545593"
"Gas station","99.8269961","14.4763509"
"Gas station","99.8542196","14.8159487"
"Gas station","99.7786087","14.5860974"
"Gas station","99.7156371","14.5348768"
"Gas station","99.6709646","14.4963915"
"Gas station","99.8203283","14.4919536"
"Gas station","99.7996863","14.8138399"
"Gas station","99.6514928","14.5008463"
"Gas station","99.699998","14.7795215"
"Gas station","99.7706084","14.7003102"
"Gas station","99.6934508","14.6787012"
"Gas station","99.7041692","14.8134164"
"Gas station","99.7521951","14.84499"
"Gas station","99.7765306","14.6915289"
"Gas station","99.5974086","14.5237212"
"Gas station","99.7662584","14.5069814"
"Gas station","99.7248275","14.8421903"
"Gas station","99.8300214","14.5848808"
"Gas station","99.855493","14.5212792"
"Gas station","99.7058294","14.4948141"
"Gas station","99.7370176","14.5522944"
"Gas station","99.6647384","14.7858892"
"Gas station","99.7445073","14.7109215"
"Gas station","99.6594301","14.6725314"
"Gas station","99.7485051","14.6384142"
"Gas station","99.8876108","14.8187262"
"Gas station","99.5752902","14.6124648"
"Gas station","99.7119029","14.6272726"
"Gas station","99.5157212","14.4909326"
"Gas station","99.8264818","14.7606268"
"Gas station","99.8260682","14.730534"
"Gas station","99.573846","14.5449444"
"Gas station","99.538366","14.5406975"
"Gas station","99.6339637","14.8158423"
"Gas station","99.6698967","14.9156099"
"Gas station","99.5709621","14.9543387"
"Gas station","101.6018239","15.1373336"
"Gas station","101.8048649","15.4312681"
"Gas station","102.0402108","15.4297742"
"Gas station","101.9970796","15.1423761"
"Gas station","102.2505213","15.166624"
"Gas station","102.0687942","15.1162491"
"Gas station","101.5295075","15.2618657"
"Gas station","102.2090135","15.1929191"
"Gas station","101.6844373","15.4203715"
"Gas station","102.0555758","15.3700912"
"Gas station","101.7224283","15.1661862"
"Gas station","101.6826829","15.4689806"
"Gas station","101.53467","15.2310113"
"Gas station","102.1154439","15.248281"
"Gas station","102.0416136","15.0997614"
"Gas station","102.141023","15.6456865"
"Gas station","101.7427521","15.2311411"
"Gas station","102.0482524","15.2080991"
"Gas station","101.733724","15.16486"
"Gas station","101.9668838","15.310522"
"Gas station","101.6236434","15.4025915"
"Gas station","101.7514689","15.2698724"
"Gas station","101.7645191","15.5962643"
"Gas station","101.9272971","15.34715"
"Gas station","102.2535155","15.5936972"
"Gas station","102.0240752","15.7610413"
"Gas station","101.8656265","15.5767549"
"Gas station","101.8196114","15.3289904"
"Gas station","102.1071568","15.5192248"
"Gas station","101.8929115","15.7828271"
"Gas station","101.750765","15.3110898"
"Gas station","102.236084","15.232939"
"Gas station","102.2060459","15.5709923"
"Gas station","102.2193457","15.2666233"
"Gas station","102.0079568","15.2803322"
"Gas station","102.1112404","15.5307027"
"Gas station","102.1047346","15.5718285"
"Gas station","102.0279347","15.2568243"
"Gas station","101.8238958","15.4726871"
"Gas station","102.1136734","15.0833469"
"Gas station","101.3760012","14.7688632"
"Gas station","101.4944917","14.7441532"
"Gas station","101.1258584","15.3186597"
"Gas station","101.6375057","14.8471498"
"Gas station","101.6312028","14.8664496"
"Gas station","101.0864474","15.1491371"
"Gas station","101.0966594","14.8423459"
"Gas station","101.1807395","14.8489693"
"PTT Gas Station","101.6899361","14.8599297"
"Gas station","101.2470842","15.2509652"
"Gas station","101.5302521","14.9219815"
"Gas station","101.0062705","14.9732826"
"Gas station","101.1070335","14.9493939"
"PTT Gas Station","101.6095283","14.841179"
"Gas station","101.6779841","14.9571508"
"Gas station","101.1187426","14.8804316"
"Gas station","101.2003132","14.8632723"
"Gas station","101.5020809","14.9386064"
"Bang Chak","101.3578113","14.651832"
"Caltex","101.2013557","14.6467131"
"Gas station","101.1802736","15.064531"
"Gas station","101.4461923","14.7580198"
"Gas station","101.4607658","14.9694484"
"Bangchak Gas Station","101.6074332","14.8404236"
"Esso (Ni Hong Service Limited Partnership)","101.4357674","14.7211926"
"โทรศัพ","101.4779573","14.7555292"
"Gas station","101.6018239","15.1373336"
"Gas station","101.1180205","14.9423727"
"Esso (Samanchai Service Limited Partnership)","101.1274954","15.2253905"
"Gas station","101.3343878","14.8235065"
"Gas station","101.1213315","15.0739948"
"Gas station","101.6467785","15.4631846"
"Shell (S.S.Service)","101.652117","14.850538"
"PTT (Niyom Chai Petroleum Company Limited)","101.1198444","15.2106827"
"Gas station","101.5441436","15.4194897"
"Esso","101.0554725","14.6024356"
"Gas station","101.6171321","15.2231501"
"Shell Gas Station","101.6084739","14.8409554"
"Gas station","101.5295075","15.2618657"
"สถานีบริการน้ำมัน เล็กบริการ","101.1187193","14.8939139"
"สน.ปตท. หจก. โค้วเทียนหยู","102.190941","14.850835"
"PTT Gas Station","101.6899361","14.8599297"
"Gas station","101.9517944","14.9307695"
"Gas station","101.7572127","14.9310154"
"Gas station","101.6779841","14.9571508"
"Gas station","101.5020809","14.9386064"
"Gas station","101.9296412","14.9109794"
"Gas station","101.4607658","14.9694484"
"Gas station","101.6018239","15.1373336"
"Gas station","101.7610321","15.0402917"
"Gas station","101.9881763","15.0060553"
"Gas station","101.9403373","15.0215845"
"Gas station","101.8048649","15.4312681"
"Gas station","101.9055217","14.938958"
"Shell","101.720663","14.899497"
"Ran Prathan Gas","102.0589113","14.9591723"
"Gas station","102.0105342","15.0201532"
"Gas station","102.0402108","15.4297742"
"Gas station","101.9970796","15.1423761"
"Gas station","101.6171321","15.2231501"
"Esso (Chokpaisan Limited Partnership)","99.7886747","13.79553"
"Lucky 2 Service Shop","99.531175","14.025164"
"Gas station","99.797737","13.8923563"
"Gas station","99.817136","13.8726858"
"Gas station","99.8347056","13.8477109"
"Gas station","99.4924487","14.0630763"
"Gas station","99.8172559","14.0743007"
"Shell","99.522228","14.03474"
"Gas station","99.8138666","13.9007624"
"Gas station","99.8393275","13.7620907"
"Gas station","99.6374099","13.9657836"
"Shell Gas Station","99.560546","14.031899"
"Gas station","99.787384","13.8141591"
"Gas station","99.8195118","13.8602095"
"Gas station","99.7204369","14.0615588"
"Gas station","99.8010082","13.8202359"
"Gas station","99.6848274","13.81357"
"PTT Gas Station","99.5971356","13.9807965"
"Gas station","99.6978386","14.2208856"
"Gas station","99.7598694","13.8997364"
"Lucky 2 Service Shop","99.531175","14.025164"
"Gas station","99.4924487","14.0630763"
"Shell","99.522228","14.03474"
"PTT Gas Station","99.5971356","13.9807965"
"PTT LPG Gas Station","99.4700284","14.0598787"
"PT Gas Station","99.126547","14.1791233"
"Gas station","99.432497","13.752221"
"Gas station","99.3936167","14.0699285"
"PTT NGV Service Station","99.4993759","14.0550777"
"Gas station","99.478056","13.5485651"
"Gas station","99.4787031","13.7689365"
"Gas station","99.43848","13.7898437"
"Gas station","99.3649145","14.0268879"
"PTT Gas Station Wang Saraphi","99.5677924","14.0343721"
"Gas station","99.4603371","13.6817315"
"Gas station","99.2470457","14.0442523"
"Gas station","99.422628","13.798107"
"Gas station","99.4525491","13.6638109"
"Gas station","99.5108424","13.9868231"
"Gas station","99.529681","13.8128854"
"Lucky 2 Service Shop","99.531175","14.025164"
"Gas station","99.4924487","14.0630763"
"Shell","99.522228","14.03474"
"Gas station","99.6374099","13.9657836"
"Gas station","99.7204369","14.0615588"
"Gas station","99.6848274","13.81357"
"PTT Gas Station","99.5971356","13.9807965"
"Shell Gas Station","99.560546","14.031899"
"PTT LPG Gas Station","99.4700284","14.0598787"
"PT Gas Station","99.126547","14.1791233"
"Gas station","99.6010392","13.7259824"
"Gas station","99.432497","13.752221"
"Gas station","99.3936167","14.0699285"
"Gas station","99.6062154","13.9221103"
"PTT NGV Service Station","99.4993759","14.0550777"
"Gas station","99.478056","13.5485651"
"Gas station","99.4787031","13.7689365"
"Gas station","99.43848","13.7898437"
"Gas station","99.3649145","14.0268879"
"Gas station","99.5539186","13.6348014"
"Gas station","101.6267643","17.4812465"
"Gas station","101.6955756","17.2406526"
"PTT gas station.","101.7290801","17.4594695"
"Gas station","101.609186","17.2991907"
"Gas station","101.8677787","17.3491062"
"Gas station","101.7677197","17.2816052"
"Gas station","101.8299132","17.3630866"
"Gas station","101.8262785","17.377083"
"Gas station","101.8937286","17.4018941"
"Gas station","101.9424963","17.3850233"
"Gas station","101.7249115","17.4726105"
"PTT NGV Service Station","101.7644584","17.3205232"
"Gas station","101.5887379","17.7627374"
"Gas station","101.7550887","17.2713609"
"Gas station","101.7567673","17.2766298"
"Gas station","101.29016","17.2551667"
"Gas station","101.7586598","17.3308129"
"Gas station","101.6721406","17.3416855"
"PTT Gas Station","101.7714124","17.2817744"
"PTT gas station.","101.7072965","17.7005091"
"Gas station","101.1803735","16.8058364"
"Gas station","101.1548813","16.7656897"
"Gas station","101.0391025","16.7060761"
"Gas station","101.2614473","16.6263743"
"Gas station","101.1841032","16.9080168"
"Gas station","101.213253","16.6608017"
"Gas station","101.2160142","16.6966953"
"Gas station","101.1870216","16.8359327"
"PTT","101.0402354","16.7686933"
"Gas station","101.2438091","16.7383432"
"Gas station","100.9078914","17.0513071"
"Gas station","100.6430159","16.8998668"
"Gas station","101.2471848","16.7657165"
"Gas station","101.1984832","16.9094954"
"Gas station","101.2142837","16.7573219"
"Gas station","101.2294822","16.8396205"
"Gas station","101.2285374","16.8243413"
"Gas station","101.2180904","16.7784554"
"Gas station","101.3249988","16.8655601"
"Gas station","101.2534552","16.7462022"
"Gas station","100.9078914","17.0513071"
"Gas station","101.3723393","17.0253664"
"Gas station","101.1815526","17.0506785"
"Gas station","101.2092838","17.0313607"
"Gas station","101.2044145","17.0306496"
"Gas station","101.2787699","17.0309932"
"Gas station","101.372779","17.0526444"
"Gas station","101.5160905","17.0587112"
"Gas station","100.8428038","17.0391108"
"Tankstelle","101.3704204","16.9999636"
"Gas station","101.29016","17.2551667"
"PTT gas station.","101.3259475","17.0213768"
"Gas station","100.8616396","17.1144693"
"Gas station","100.9615266","17.1817011"
"Gas station","101.1462705","17.2924595"
"Gas station","101.1609615","17.1775689"
